label,text
1,Great
1,So far they are working better that expected
0,"I chose this product to replace the one I had purchased two years ago that served me well until I closed my car door on it. I replaced it with the same model however upon receiving the newer version, it did not voice dial. I thought that was poor marketing. They were both the same S250 model. I have since then sent it back for a refund and bought a more advanced model."
1,These headphones offer great sound at a very reasonable price.  They stay in place well and connect seamlessly to my iPhone.  I would highly recommend this product!
1,"Easy to use - connected instantly to my phone's bluetooth.  Sound quality was pretty clear and they fit comfortable.  My previous bluetooth headphones only lasted about 6 months before they died out, so I'm hoping these last longer."
0,"These don't stay in my left ear, even with the smallest ear piece. I've tried every angle and cannot get them to stay in."
1,I'm very satisfied with this product. High quality from packaging to the items itself. I'll recommend to friends
1,Purchased for a friend great for work or play excellent product
1,These things are pretty amazing!!! And for the money you can’t beat them.. I bought 2 pairs just to have a spare that’s how much I like them.
1,"I bought these for my family as our first Bluetooth headphones. Every one of us is very pleased with them. From the sound to the range to the fit, it's all good."
1,"My Beats headphones failed and I didn't want to spend $140. I chose these based on price and especially the reviews. They have been fantastic! Some people said it had to much base but I don't find that to be the case. The sound is wonderful, the battery life is great, and they come with multiple earbud replacements and sizes.  Overall I'm thrilled with my purchase!"
0,Head set is cool but none of the charging accessories work 😟
0,These died on me after about 1.5 months and with minimal use.  I was optimistic about the Amazon reviews but in the end they were just another cheap chinese product with a short shelf life.  :(  They also don't stay in your ear very well.  The sound is meh with minimal base.  The battery lasts about as long as it says it does.
1,"Bought two of these.<br /><br />One for my guy, his review: Awesome. Works great even when working out. Loves that they came with accessories for charging in the car.  The cord could be a bit shorter or longer that connects them. His shirt seems to catch it and it tugs on the ear pieces. Otherwise, no complaints.<br /><br />One for my morning babysitter, his review: Perfect. Sound great. Loves them. Perfect for working out."
1,Love these. They connected right away with my Samsung MP3. Love these.
1,Fantastic!
1,They worked perfect while doing things outside
1,"nice headphones, good price"
1,"I bought these for my dedicated running headphones, and they work well for that purpose.  Even to my uncritical ear, the sound range is a bit empty but they are powerful.  The lowest volume setting can be too loud under some circumstances.  They fit fairly well for my slightly small ears, feel lighter than they are, and stay put under moderate exercise.  Pairing etc. was no trouble with my Galaxy S10.<br /><br />Update:  Six months later headphones will inexplicably not turn on.  They show a blue charged light and beep in response to ""on"" button press when plugged in but do not make any noise/connect when not plugged in.  Happened day after run in the rain so water might have been an issue.  Honestly, par for the course for me."
1,Good but need to stay within 5 ft for optimum performance.
1,This is a great gift for my friend. Exactly what she wanted!
0,"8/2018<br />Update - a replacement pair was sent and it worked great... for a few months. Now, the new pair will not hold a charge beyond 1.5 hours...<br /><br />Although the sound, fit, and use are great... it has stopped connecting to my phone. I've had use another bluetooth headphone."
1,"Slips off my ears when running, but it’s a good product. I use it daily. it’s a good product. I use it daily."
1,"I love these headphones! For the gym, they are perfect for the price and sound and quality are great!"
1,They are wonderful
1,They were actually for my wife she loves them
1,Excellent product. The sound is a little heavy with the bass but well worth the money. They don't move much while running and the battery life is at least 6hrs. I would recommend
1,Excellent product i love them
1,"So far they work great, came with additional accessories than just the headphones. Haven't been able to try them with running yet so that will be the true test."
1,"They pair just fine with my iPhone and the sound is fine. The controls are easy to use. But they are going back because I cannot get them to stay on. I have very small ears and though the earbuds fit fine, the ear piece is too large for me and they are a struggle to keep on. Because comfort was my biggest issue they don’t work well for me at all."
1,Work great Bluetooth connection to laptop and ipad was simple. . just trying all the different earbuds to see which works best
0,Intermittently would disconnect. About 3 months after purchasing the ear buds would lose connection with my phone randomly in the middle of runs. I tried making sure it had a full charge. I made sure they were being properly cleaned. I reset their WiFi connection. Still would randomly disconnect. It didn’t happen with every use but probably 7 or 8 times out of 12 uses. Length of time into the run varied as well.<br /><br />Ear buds themselves had to be twisted n twisted again to get them to be comfortable and stay in place. Cord was long behind the neck.<br /><br />Would not recommend
1,I charged them once when I first received them and I've not charged them since so the batteries are quite impressive. Further they have excellent sound and so far have proven to be fairly durable. The microphone for making calls is somewhat weak but at headphones they excel. Would absolutely suggest them.<br /><br />(I am using them with a Motorola Moto G 3rd Gen android phone)
1,"Purchased this item just for temporary use but upon receiving and use of the item the sound quality, durabilit, and design of the item amazed me. I guess this is no longer a temporary item. I highly recommend the Senso Bluetooth headphones for every runner that doesn't want to spend so much. Let's face it! It costs too much to enjoy running."
1,Good quality
1,Bought these and a different brand of Bluetooth wireless earphones called “let’s fit”. About the same price each. There were mixed reviews for both. But I for sure love this brand. You just have to adjust the sound through your phone for your liking. You can adjust the over the ear piece as well which I like about this brand. And they’re comfortable. They’re a little heavy for my liking. But over all sound and style I love them. And they charge super fast and they stay charged. Very nice.
1,"I ordered my headphones in January and love using them to workout.  Unfortunately, a few days ago when I was working out they randomly turned off and won't turn back on.  I contacted the customer service number and they were very responsive.  They instructed me to ""reset"" them but it wasn't working.  They then offered to send me another pair free of charge.  It was really nice of them and I am glad that I can continue to use these headphones."
1,"I haven't had them long, but so far I'm happy. They are light, fit my ears good, and have a good sound."
1,"They came right on time .light weight as advertised.  They are not for noise reduction with would be a nice touch. But for the cost, you get more than you bought. One other item to note is the speaker in the headset, I have been told it is clear and easy to understand. thanks"
0,"Just bought a bunch of varied earphones. Some for myself and for Christmas gifts. I actually got one of these for myself encouraged by the reviews. The good side, nice packaging: the cables look durable and not prone to tangling unlike others that are flimsy. All the accessories that come along are impressive. Now the sad part, the sound was disappointing. I don't know if I got a defective unit, but the sound was far from good. It was just so thick that there was hardly any clarity. I can't help but compare to other earphones I bought which I tested as well. I listened to various genres of music and I like testing with some selections that have fine subtle instruments in the background. The others I tried would reveal the subtle instruments crystal clear in the background, but this one didn't. The higher frequency sounds were a bit towards a muffled sound. It's like all the sound, mostly lower frequencies, were compressed into a small space, unlike others wherein there was a sense of space between instruments. Sad because this looked like the most impressive and sturdiest earphone I got but it had the least desirable sound."
1,Great Headphones and sound quality.
1,The headphones are great. Easy to setup and work really well. The sound quality is pretty good... The only reason I am not able to give these five stars is because I purchased these specifically to listen to music while I run but they keep falling out of my ears when I use them while running.
1,"Works great, love these ear buds!"
1,they arrived on time and work very well.
1,Good product overall. GREAT customer service. Would buy again for casual - intense workout purposes.
1,Had some problems with the headphones staying charged for very long. After about 2 months they died on me.  I contacted Senso and they mailed me new ones within a couple of days. Great customer service support. Headphones work great now.
1,Mu husband loves them.. Plays music with the best quality
1,So far they are pretty good. Good sound quality and loudness.. only complaint is that even though the ear loops hold well they are still pretty flimsy.
1,"Got these for my husband who has had several.  He loves them.  I tried them because I've never found ear buds comfortable but these are wonderful! Our puppy ate his yesterday and the new set is coming today!  I'll have to wait, but going to get some for myself to replace the big ones I use traveling."
1,"I have small ears so the straps around the ears are pointless. However, they stay in my ear when I do my workouts."
1,"The sound from the right ear piece of my LG Tone Pro HBS-750's - which I LOVE - became almost inaudible recently, just a month past the warranty end date. I read LOTS of reviews of different wireless earbuds, and I finally decided to try these SENSO's, even though I'd never heard of this brand. Why? With 80% of 20,000+ reviewers giving 4 or 5 stars, & an under-$40 price, I figured I HAD to give these a try.<br />These SENSO's made a great first impression, starting with the excellently designed packaging. The box is very sturdy, and has just the right amount of graphics & pics on it; all the product info you need is on one of the 6 surfaces, with no gaudy advertising or other visual distractIons. It's also nicely compact, having just enough room for the headphones, accessories, User Guide & Product Support card - the perfect size for storing the extra ear tips (three sizes are included), the VERY nice charging cable & a dual port car charger that are included extras, & just keeping everything SENSO together. It's the best designed packaging of any electronics device or accessory I've ever owned.<br />I wasn't sure how I'd like the over-the-ear piece that holds these earbuds in place. But I've had the &#34;naked&#34; earbuds that are supposed to fit so well they'll miraculously stay in your ear no matter what you're doing - and they DON'T (another reason I thought I'd give these earbuds a try). I haven't found the ear loops themselves uncomfortable, or too loose or tight; but they do compete with the arms of my glasses where they both sit on top of my ear, and I find myself often adjusting one or the other to make them both &#34;sit right&#34;. Also, the angle of the opening to my ear canal is different in each ear; and since this angle is not adjustable on these earphones, I sometimes have difficulty getting them seated correctly so that I get them seated correctly. When I manage to get that angle exactly right, the noise cancellation is excellent; it's just not something I can achieve all the time.<br />I find the sound, & especially the volume, that comes from these little babies to be excellent. I've never worn expensive, big name earbuds, so I can't comment on how these SENSO's compare to those; but I am perfectly happy with what I hear coming from them. I thought my LG's had good sound quality, but these SENSO's deliver better sound quality: it's clearer, the bass is much better but not too much, and the volume is a LOT better.<br />These SENSO's do have several design features I like better than my LG's. One is their size & the connecting cable; having no plastic neckpiece is a definite plus. The cable connecting the earbuds is thin and flat - about 4mm wide - and it feels more substantial than the tiny round cables on the LG's. The supplied charging cable is one of the nicest I've ever seen. It also is flat and flexible - taking up less room when folded up - and it has SNUGLY FITTING, oval shaped covers on both the USB and the &#34;other end&#34;. The &#34;other end&#34; is another piece of great design, with both a micro-USB AND a lightning connector in one tip. The micro-USB fits into the bottom end of the lightning tip, but can be pulled out when needed - no extra cap or second tip to mess with. I've only seen this design one other time, and it wasn't as well done as this one is. The supplied case is well made, classy looking, and compact - about the size of a good thick donut - and has an interior mesh half-pocket on one side. It easily holds the earbuds, that very nice charging cable, and some extra ear tips if you like/need to carry more than one size. I've even gotten the car charger in there as well, although that gets a bit tight.<br />Several things keep these earbuds from completely replacing my LG's. One is the lack of adjustability of the angle of the earbuds (given that I have narrow and oddly shaped ear canals, that's a problem with earbuds for me). Another is the shorter battery life. I've tried timing how long these will go on a charge, but I'm still not sure how long they actually do go - maybe 8 hrs., maybe not. They DON'T last a full day for me, whereas my LG's seemed to go forever on a charge - multiple days for sure. I also don't like that the battery status isn't announced when these are turned on, OR that when the &#34;low battery&#34; warning sounds, it's basically a &#34;dead battery&#34; warning. There's not much more than 2-3 minutes playing time left when that warning sounds, and that's definitely the feature of these SENSO's I like least. When the LG's are turned on, &#34;Battery High (Medium) (Low)&#34; is announced, a feature that I love and find very useful. Finally, these earbuds have a multi-second delay in completing the Bluetooth connection. Even though &#34;Connected&#34; is announced when they are supposedly paired, it can be five+ seconds before I actually hear the sound through these earbuds vs. the device.<br />All in all, this is a very nice set, and a fantastic value for the price. It's a keeper, but I've decided I AM going to get another LG headset as well. The battery life of the LG's can't be beat, and the battery status announcements are a &#34;must have&#34; for me - as well as the ability to adjust the angle of the earbuds where they fit into my ear, and to not have the over-the-ear clip always competing with my glasses for that tiny space. But if you don't have the same fairly minor complaints I do, I highly recommend these SENSO's for anyone who wants great sound and great features at a fantastic price.<br /><br />Addendum 9/15/17: I began experiencing several intermittent problems with these earbuds about 2-3 weeks after I started using them: they would sometimes not pair even though the &#34;Connected&#34; status had been announced, sometimes not Skip or Go Back one track when that button was pushed, & held a charge for less & less time. I did a &#34;Factory Reset&#34; as instructed in the User Guide a couple of times. At about the six weeks point, they suddenly stopped charging fully; no matter how long I charged them, they would only charge about half way. I figured the earbuds were defective, and called SENSO's 24/7 Live Support. My excellent experience with their Customer Service sealed the SENSO deal for me. The rep I spoke to was VERY professional and efficient in handling my call. He first asked what problems I was having, then tried troubleshooting with a couple of questions (Was I trying to pair with more than one device? &#34;No.&#34; A factory reset needs to be tried. &#34;I've done that twice.&#34;) He apologized more than once for the inconvenience I was having, and with NO hesitation whatsoever immediately began asking for the info he needed - Amazon order #, name/address/etc. - to send me a replacement set. I had checked on the SENSO website, & asked if it was possible for me to pay the extra $$ and get the next better pair of SENSO's instead of a replacement for the ones I had. Although that wasn't an option, he immediately offered an alternative: &#34;What I can do is offer you a 15% discount....&#34; if I wanted to purchase a different set. He was able to answer all the questions I had about the differences between my earbuds and two other sets, and waited patiently while I viewed the currently available sets on Amazon (the set I wanted had recently been discontinued). In the end I elected just to have a replacement set sent to me. In my experience Customer Service DOESN'T GET ANY BETTER than this!! I highly recommended these earbuds before any troubles developed, but after this experience I'll probably be a SENSO customer for life. I just wish they had a broader product line so I could give them more of my business! Kudos to a great company with great products!!"
1,"I've had this headset for almost a year now, which I believe makes it the longest-lasting headset I've had. The battery lasts well. If I listen to music constantly I get 6+ hours between charges; more normal intermittent use only requires a daily charge.<br /><br />They seem very robust. Much more so than various LGs and Plantronics I've had, with audio quality as good as any. The range is better than any other headset I've owned.<br /><br />After pairing with several different devices (separately) the audio developed a stutter. I followed the instructions in one of the answered questions here for a factory reset, re-paired and it recovered perfectly. (Turn the headset off, plug into a charging source, and while it is charging, hold the power button for a couple of seconds until you see a blue flash.)<br /><br />The one feature they're missing, inexplicably to me, is voice dialing. I don't believe I've ever had another headset that doesn't interface to my Android phone's voice dialer. If it had that I'd give it five stars.<br /><br />I mostly wanted to write a review to leave a note on using this headset as multipoint. This is *not* covered in the documentation, so I assume it's not a supported feature, but I tried the instructions for a different headset (Phaiser BHS-730, which I bought because it is multipoint and which I don't like in any way as much as this headset, in particular that they lasted only a month before the right side failed) and I have the headset paired with a phone and tablet at the same time. Again, this isn't supported, so your mileage may vary:<br /><br />Pair the headset with one device. Now turn off that device's bluetooth, power off the SENSO headset, then power it back on, holding the power button until the indicator light flashes red and blue. Pair with the second device. Now turn the first device's bluetooth back on and manually connect from the bluetooth menu.<br /><br />Pairing to two devices works fine; connecting to both can be finnicky. It can help to turn the bluetooth off on the currently-connected device, connect manually to the other, then reconnect to the first, but the Phaiser (which does claim to be multipoint) had exactly the same issues, so it's no more awkward than a supported multipoint headset.<br /><br />When using two devices, you don't need to switch between them. Start an audio source on either device and you'll hear it on the headset. The multi-function button will then stop and start that device. If you listen to the other, the multi-function button will control that. If you're watching a video on the tablet, you may need to pause it and answer the phone manually, but once you've done so the headset works with the phone.<br /><br />If you move out of range of one of the devices the headset will stutter. If I know I'm moving away from one device I'll power off the headset, and power it back on when I'm out of its normal range, at which point the headset will connect only to the closer device with no stutter.<br /><br />I've been far more pleased with this headset than any other. (But why oh why no voice dialing?...)"
1,instead of a micro USB cable we got one of those apple lightning cables so it's useless and we have to go get another cable to be able to charge the headphones. also mic isn't that great and it's hard to hear boyfriend when he uses it at work. but he said the sound is good at least<br /><br />aside from that inconvenience headphones work well.
1,"I got these headphones to wear to the gym and was concerned about going with a lesser known brand bc of the sound quality.  I'm really happy with this product.  The design is super convenient and stays in my ears while working out. The sound is great for the price and they come in a really convenient little case with two charging chords.<br />When I first received them, I was concerned bc the 3 ft long cable looked like it only had a lightning chord adapter and wouldn't plug in to charge the headphones. I was debating on returning them when I got an email from the company to let them know how I liked the product. I told them my concern, and they responded right away with a video showing that the chord actually flips out to display both the lightning adapter as well as a second adapter to charge the headphones, both on the same chord. I was pleasantly surprised and happy that I could keep the product.<br />If you're looking for a good product both design wise and sound quality wise and don't want to spend one million dollars, these are great."
1,"Excellent headphones! Use them when on exercise bike. Clear music with good range of sound from high to low. I'm not sure they are great at noise cancelling. You may want to look at some others for that feature. But for price and sound, these are great pair to get."
1,"Good quality, and nice sound for the price<br /><br />//Update: These bluetooths were amazing but then one side started failing. I quickly emailed the company and they responded very quickly with support. Unfortunately i was not able to fix mine but they honored their warranty and shipped out a new one. Great product and even greater customer support. They keep the 5 stars."
1,I haven't used them much since I got them but what little I have they seem to be fine for my use. I'm sure 300 dollar headphones are better but I'll never know because I think spending that kind of money on headphones is ridiculous. So if you want a solid pair for 30 bucks these will do
1,Very pleased with these headphones. Comfortable and great sound quality. I would definitely recommend!
1,"Well first off these are described I believe as noise cancellation,  there not. Put that aside and the audio quality for this price point is very good imo. In fact I purchased 2 pair , 1st pair had intermittent connection problems but I could not tell if it was my phone or these. Now that I have 2 pair, of course I don't have connection problems anymore.<br />Anyway I give  this company and this product 2 thumbs up."
1,Not much in sound quality for the price you'd think they'd out preform a 20 dollar pair of skull candy. The other options offer a nice touch though.
1,swimming
1,"I have been using these headphones to workout for about a week and I love the so far. They sound great, comfortable to wear, and wont fall out of your ear."
1,Very impressed with the quality and the accessories that came with these headphones.  They are way better than the expensive set of Beats headphones I recently bought
1,I was pleasantly surprised with these bluetooth buds.  The sound is good (not great). They are comfortable. They hold their charge very well.  I have used them for about six hours so far and have not recharged yet.  I don't think I could have done better for under $25.
1,"Received SENSO headphones packaging was great, fit very well and sound very good,. SENCO customer service contacted me after i received the package to make sure i was satisfied with the product and to let me know the product was covered with a 1 year warranty, if i had any issues i could contact them 24/7. About 3 days later one of the owners of the company contacted me to make sure I was satisfied with the product. AWESOME customer service!"
1,Worked great! Too bad mine got crushed under my car 😔
1,"I was really impressed with the sound and fit of these headphones.  I live in a state that you can't use your cellphone unless using a hands free device, and these headphones are perfect for it as well as working out."
1,"Well packaged with a useful case and nice accessories.  A great value compared to other bluetooth headphones I have purchased.  They sound great also - At least as good as others I've used, and probably better. I've only had them a few days so I'll know for sure soon."
1,Decent sound quality but sometimes sounds scratchy. Much less than anything by plantronics which was my old go to.
1,Excellent product- very pleased -I initially had a problem connecting to my iPad after using it on my iPhone but after speaking to a representative everything went well.
1,Great quality value headphones
1,I have used them for 2 days so far and they are really good. I am happy with the sound quality.
1,"Hi I'm happy with the bass and the music has great depth.<br /><br />The buds look a little goofy having a Shrek look or so my wife says.<br /><br />The structure is soft and pliable and they stay put ,so i'm very satisfied thanks<br /><br />Best<br /><br />David"
1,Excellent headphones.  Promptly shipped.  Good experience.
0,"I wanted to like these. They fit in the ear fairly comfortably. But the connection is AWFUL. The sound was fine while watching a show at the gym, while my phone was a couple feet from my head. As soon as I put my phone in my pocket and tried to listen to music it started cutting out so bad that I just turned it off. Will be trying to return."
1,"I've had these for several weeks. I use them almost daily to listen to audio books while taking a walk outside.They're great! In fact, I ordered a second pair for my husband."
1,"What can i say ? These headphones work great. I've only had it for a few days and they have not disappoint. The sound is very high quality, they fit well and don't fall off as I run, jump, bench press, etc. I would like to use them for at least one more month before I reach final conclusion. So far these are a steal when compared to main stream brands like BEATS."
1,Love em
1,My roommate got these and I loved them so I decided to order some myself.  the connection gets bad if i put my phone in my back pocket or walk away from my phone (more than 15 feet around corners) but other than that they work perfectly!
1,works great.
0,"These worked great for a month, but started degrading quickly. First, I started noticing that any amount of movement significantly stuttered the sound. So running was out of the question. Next, the range started shrinking. I have to keep my phone as close to the right earbud (where the receiver apparently is) as possible to keep it functioning. I'm hoping this one is just a dud, and am currently going through the return/exchange process. Hopefully #2 works a bit better!"
1,Very happy with these good value for dollar
0,"Works well at the gym and around the house... there is ALOT of background noise when wearing outside and it's windy or when your running outside. You can't make a call by pressing the multi-function button. People can't hear me when trying to use the phone option unless I am indoors and in a quiet area. I wear glasses sometimes and the part that goes around your relationship isn't thin enough for the glasses and the headphones so they have to hang off the outside of my ears when wearing glasses. The good... well, the sound is decent... If you are looking for just something just to listen to music.. it might be for you... if you are looking for a product that does more, buy something else."
1,"Great product, easy to use and stays charged for hours!"
1,"was a little skeptical about these but seams to work and sound grate I hope they hold up, only thing I don't like is seri don't work with these you have to hand call..."
1,"I ordered these for swimming laps, although it says they are water proof they are not, I liked them for my day to day use of headphones and had amazing sound, only reason I didn’t keep them is because they completely lose all sound when wet but is advertised as waterproof. I know there are specific headphones for underwater but I couldn’t beat this price! Still amazing bluetooth headphones."
1,"If I could give this 4.5 stars I would.  Can't beat this item for the price.  It doesn't compare to pricey bluetooth headphones like PowerBeats or Bose, but you are paying $200+ for those.  I have the PowerBeats3 as well (my wife uses them primarily).  The sound is not as clear and crisp as the PowerBeats3, but it's not something worth the difference of $170+ between those products and SENSO.  Some people say you can't notice the difference in sound but I do, but like I said it's not a big enough of a difference for me to fork over that much more money for PowerBeats or Bose.  These headphones fit securely and provide a great barrier from outside noise.  The buttons are big enough to where you can find them while wearing them which is a big plus for me.  I only wear these during runs/workouts but if I were someone that used bluetooth headphones more regularly, I might be more inclined to purchase the premium brand."
1,They say never use something new on race day...I broke that rule and tried out these headphones! They are incredibly comfortable and have great sound! I highly recommend these  to anyone looking for comfortable headphones that can withstand the sweat of a long distance runner!!!
0,"They WERE great and now won’t stay paired. It was one day, all of a sudden. I went online and did what others suggested, hard reset, resetting pairing devices, avoidedother blutooth signals to test... nothing worked so they are now useless. Will contact the seller today."
1,"For the money the product was adequate, but do not rely on the water proof rating. My first pair lasted a couple weeks and appears to have died from sweat while working out at the gym. The replacement was hassle free and I enjoyed the 2nd pair for about 6 months until I got caught in the rain one day while running. lasted maybe 15 minutes. Once finished with the run, I was unable to power off the earphones, pause the music, change the volume or skip forward or back. In other words, the buttons quit working. Service was great and sent me a replacement pair - which I'll keep as a backup if needed."
1,"I've owned these for several months now, and I'm comfortable enough to pass judgement on them. They're good headphones for the price, but the battery life and connectivity experiences are flawed.<br /><br />Audio Quality:<br /><br />Audio is clear and crisp for both spoken audio and music, but these are pretty bass-heavy. There isn't any way to adjust the audio profile either, so if you're ok with that then these will work. Personally, I don't care that much, as these are 30 bucks.<br /><br />Connectivity:<br /><br />I have tried this on two different devices: an Android and an iPhone, as well as my MacBook Pro. Connectivity is kind of spotty overall to be honest. On Android, the headphones took anywhere from 10 - 20 seconds to connect. On iPhone, it connects quickly, but takes 20 seconds to recognize them as audio devices...if it does at all, in which case you'll have to restart the headset and try again. It will let me push the button on the side to play/pause, but will play the sound through the internal speakers until the bluetooth headset symbol appears in the corner (which has a useful battery display as well). This is pretty annoying, but once it's connected, you don't have to worry about it disconnecting.<br /><br />Battery:<br /><br />Connectivity is a minor annoyance, but the battery is a larger issue for me. It's advertised as lasting 8 hours, but in my experience the average over the several months I've had these (from full charge, mind) is about 3-4 hours. Which is really annoying because you can't charge them and listen at the same time, it disconnects you from all devices. 8 hours would be great as it will last me a full work day, but they never do. Around half way through the day it starts spamming me with 'BATTERY LOW' every minute until it shuts off after about 10 minutes...at which point I have to let it charge for an hour before I can make it through the last couple of hours in my workday. This means that if you work out in the evening, don't use this during the workday...you'll have to charge it for a while before it's useable.<br /><br />These would be perfect if the battery lasted longer and connectivity wasn't such a finicky experience. I'd say get em if you're not using them as daily headphones (i.e. just for workouts), but if you want something you can use all day, look into the JLabs Epic2 or the Jaybird X2."
0,They do not stay on while running... I tried everything. The sound quality is good.
1,Good sound quality when listening to music. Same with the battery life. Call quality is mostly great. There are some times that they just don't want to work right.
1,So far so good. Work great ato the gym. Only negative I CNN think of is that they have more bass than I expected. Great product.
1,Easy to use and sound is very good
1,I’ve tried about a half dozen brands of Bluetooth headphones and these are the only ones that continue to have no issue with connecting and the audio quality holds up with no interference. They are comfortable too! Sticking with these.
0,"I bought these to use as running headphones. I primarily run outside. Prior to buying these headphones I was using Apple ear buds with my iphone. The kind that come with your phone. I wanted to go cordless, and bought these headphones based on the excellent reviews on amazon.com. I have never been more dissappointed with a well reviewed item.<br /><br />I charged the headphones as directed in the instructions. I tried them out inside and noticed that they block out sound like you are wearing an ear plug, which I guess you are in a sense. This is less than ideal for outdoor runners as it gives poor situational awareness. I need to hear cars. I tried different ear plugs to find the best fit; the headphones come with several sizes. Ultimately I found a pair that fit my ear well.<br /><br />Listening to music indoors at rest the sound was good. However, when I took them outside running they were aweful. There was a constant whooshing noise like air being amplified by a speaker. This is on a day without wind. No noise when I would take the headphones off. No noise when I would stop running. Constant whooshing in my ears everytime I ran.<br /><br />Additionally, the sound cut out with turning my head or bending down to touch my toes and stretch my hamstrings.<br /><br />I tried to trouble shoot the sound issues. I turned the headphones off and on again, I disconnected the bluetooth and reconnected, I adjusted the fit of the headphones in my ear. I dont think it was an issue of earbud fit: because I didnt hear a car come up behind me, yet had constant whooshing noises in my ear every time I ran. If the ear bud wasnt fitting in the ear I should have been able to hear a car around it.<br /><br />I am giving these headphones a 1 star review. Not a good headphone for running due to poor situational awareness, a constant whooshing air noise while running, and sound dropping off with positional movement."
1,"Incredible headphones, incredible customer service, highly recommend!"
1,Amazing quality at a ridiculous price.  A definite must.
1,Work fine other than the fact they die at 30% every time. It'll warn you for 5 mins before it's dead &#34;battery low......battery low&#34;. Wonder if it saves battery by not reminding me every 30 secs.
1,Great headphones - wore them for an entire half marathon and they never fell out or became uncomfortable.
1,Great customer service and product
0,"These headphones connect extremely fast and have great sound quality. I was skeptical at when purchasing, but I have been very impressed with everything about them.<br /><br />I have now had these headphones for a couple months and I wish I could have left my review at five stars. Unfortunately, I have had issues with the battery keeping any charge. I have e-mailed the company twice and have not been contacted back. They have no number listed on their website. What good is a warranty if you can't contact someone to take advantage of it."
1,"Work well, clear sound, rugged, terrific battery life. Great value as the item includes a car charger, combo Lightning/mini USB cable, and multiple ear tips. The actual ear pieces are not the most aesthetic or light but cannot complain at this price point. The sound is decent to hear regular audio but certainly not anywhere near an audiophile standard. However, for the casual user, I would highly recommend these bluetooth headphones!"
1,"These are excellent for use in the gym, cycling, on the track, etc. For the price point (~$30) I don't know why anyone purchases anything else for 5-7 times more. I've paired with my iPhone 6 and iWatch series 3 to listen to iTunes workout playlists. Once I figured out pairing and how it can get corrupted (with any bluetooth product), any frustration I had with them has gone away. They come in Apple-style packaging with multiple size earbuds, carrying case and charger, plus dual car charge adapter - great standard accessories! Not only that, the company is quick to respond with tips/helps if you have any issues with connection, etc. The only other thing I've wanted changed is the ability to set EQ from the watch since it is a bit heavy on the bass side - no fault of the ear-buds as I was able to adjust EQ on the iPhone and they responded just fine. Again, great product!!"
0,"First, BUYER BEWARE --  these puppies aren't $170 bluetooth earphones. Direct from Senso's website, sensoshop.com, they're listed as $49.97. Clicking the 'Purchase On Amazon' button takes you this listing. I think a $120 discrepancy in it's product listing is almost criminal. It's makes you think 'WOW, SUCH A GOOD DEAL! 80% OFF!!' -- not so much.<br /><br />Now, for what you DO get, $37 ain't too shabby -- carrying case, 3 sets of different sized eartips, two different length charging cables (micro USB and Lightning!) and a car charing lighter plugin unit thingy which has a 2.1A and 1.0A USB slots. The headphones themselves we're SUPER easy to pair up to my iPhone and in less than 5 minutes I had music playing and the controls figured out.<br /><br />My only other complaint beyond pretending they're regularly $170, is that they don't fit quite right in my ears. When playing I can tell they should sound GREAT, but I have to shove them deep into my ear and rotate them around a bit to hear it completely. I tried all three size eartips with the small being the best fit, but, still wasn't perfect. Not the manufacturer's fault, but I've had a ton of 'in-ear' earbuds and these, so far, have been the worst fitting. Maybe it's my ears. Aside from the ear canal fit, they absolute will stay on your head. I gave them an intense shake/headbang/thrash around test and they stayed on perfectly; no slippage.<br /><br />I think they're claim of 'up to' 30 feet of bluetooth connectivity range is a wee bit inflated, however. I left my iPhone in a room and went into the next room at a distance of 20 ft and the signal started to cut out. However, I can't see where I would be listening to these and not carrying my phone with me, so it's not really an issue. Might be for some if you intend to leave your phone on a charger or something and working around the house. Not gonna happen.<br /><br />I bought them specifically for the gym, so I'll update my review after a few workouts and see how it handles the sweat and wear. Overall, PROS: they sound pretty good, every easy to use, quick to connect to my device. CONS: These aren't $170 worth of tech, eartips don't quite fit right (for me).<br /><br />UPDATE: Dropped a star from my original review. Headphones now get to 30% battery (as indicated by the battery meter on my iPhone), I get repeated warnings of low battery for a minute or two then they shut off. I power them back up, connects with the phone -- still shows 30% battery remaining; headphones shut right back off. Looks like if I'm going to use these any longer, I will have to charge them daily. Boo.<br /><br />Update 2019: 30% battery remaining REALLY means 0%. This has remained the same since day one. I’ve got burned at the gym a few times thinking I have enough to get through a one hr workout. Not the case."
1,I love my bluetooth so much that this is my fourth pair i bought for family members
0,"Yup pretty much a problem after the fifth time I used them.  Now after a full charge, headphones keep cutting in and out.  Don't waste your cash.  Save up and get something better.  It's a shame<br />though.....they did work nice the first few times."
1,I like how they fit and easy to adjust around my eara
1,"I've been very skeptical in buying the Airbuds as I could not get the wired buds to fit my ears - how was this going to happen with buds not even connected together?  With the new series IV iWatch, I needed something to use for workouts.  What a great choice I made with the Senso Headphones!  Easy setup and good sound quality for the cost!  No, there is no concert hall sound, but the bass is quite reasonable that the sound is NOT flat!!  Perfect for on the go travel and workouts.  Don't miss the beat! Thank you Senso for a sensible sound that is truly affordable!"
0,"Did not care for these. No matter what I did, I couldn't get them to feel comfortable or to even feel like they properly fit.  I took them on a run and I kept having to adjust the entire time.  Even just sitting down to listen to music was an annoyance.  I returned them."
1,I love 'em. Great price!!
